Delivery Point,Avg_6M_Volume,Zero_Volume_Months,Churn_Probability_%,Risk_Profile
615961,107898.85333333333,0,46.47,Medium Risk (Zone 3/4)
626890,109610.83333333333,0,46.47,Medium Risk (Zone 3/4)
614799,72928.4075,0,46.47,Medium Risk (Zone 3/4)
604255,151530.0,0,46.47,Medium Risk (Zone 3/4)
601096,191600.33333333334,0,46.46,Medium Risk (Zone 3/4)
605239,181477.5,0,46.46,Medium Risk (Zone 3/4)
627780,87075.0,0,46.46,Medium Risk (Zone 3/4)
616233,56626.45166666666,0,46.46,Medium Risk (Zone 3/4)
602435,45283.333333333336,0,46.45,Medium Risk (Zone 3/4)
611646,97470.65166666666,0,46.45,Medium Risk (Zone 3/4)
629650,206194.2,0,46.44,Medium Risk (Zone 3/4)
642167,166722.0,0,46.44,Medium Risk (Zone 3/4)
601506,569350.0,0,46.44,Medium Risk (Zone 3/4)
639456,143434.0,0,46.44,Medium Risk (Zone 3/4)
641846,205050.0,0,46.44,Medium Risk (Zone 3/4)
625458,229900.0,0,46.43,Medium Risk (Zone 3/4)
602447,103750.0,0,46.43,Medium Risk (Zone 3/4)
641192,153662.49166666667,0,46.42,Medium Risk (Zone 3/4)
628929,154266.66666666666,0,46.42,Medium Risk (Zone 3/4)
635630,241659.1125,0,46.42,Medium Risk (Zone 3/4)
620872,87442.25,0,46.42,Medium Risk (Zone 3/4)
614020,223892.3,0,46.41,Medium Risk (Zone 3/4)
629850,87740.69,0,46.41,Medium Risk (Zone 3/4)
637380,126050.0,0,46.4,Medium Risk (Zone 3/4)
622470,105900.0,0,46.4,Medium Risk (Zone 3/4)
609851,158566.145,0,46.38,Medium Risk (Zone 3/4)
602142,207790.0,0,46.37,Medium Risk (Zone 3/4)
619781,193727.0,0,46.37,Medium Risk (Zone 3/4)
614653,403515.405,0,46.36,Medium Risk (Zone 3/4)
642462,910300.0,0,46.36,Medium Risk (Zone 3/4)
636933,215106.0,0,46.36,Medium Risk (Zone 3/4)
640366,194508.2,0,46.36,Medium Risk (Zone 3/4)
609644,180670.644,0,46.35,Medium Risk (Zone 3/4)
610036,59534.619999999995,0,46.34,Medium Risk (Zone 3/4)
609628,205912.765,0,46.33,Medium Risk (Zone 3/4)
623463,96263.4,0,46.33,Medium Risk (Zone 3/4)
619893,197893.33333333334,0,46.32,Medium Risk (Zone 3/4)
611015,388222.145,0,46.31,Medium Risk (Zone 3/4)
622135,187983.33333333334,0,46.31,Medium Risk (Zone 3/4)
614733,110312.0725,0,46.31,Medium Risk (Zone 3/4)
616830,50620.84166666667,0,46.31,Medium Risk (Zone 3/4)
617167,68823.93333333333,0,46.31,Medium Risk (Zone 3/4)
605811,185400.0,0,46.31,Medium Risk (Zone 3/4)
631668,111467.5,0,46.3,Medium Risk (Zone 3/4)
632364,97044.02,0,46.3,Medium Risk (Zone 3/4)
609572,73184.55,0,46.29,Medium Risk (Zone 3/4)
641097,96865.16666666667,0,46.29,Medium Risk (Zone 3/4)
603224,96415.0,0,46.29,Medium Risk (Zone 3/4)
642471,945000.0,0,46.29,Medium Risk (Zone 3/4)
611087,99022.6,0,46.29,Medium Risk (Zone 3/4)
615978,86019.2,0,46.29,Medium Risk (Zone 3/4)
637582,942822.0,0,46.29,Medium Risk (Zone 3/4)
639598,56148.75,0,46.29,Medium Risk (Zone 3/4)
610189,185630.415,0,46.28,Medium Risk (Zone 3/4)
622291,69847.66666666667,0,46.28,Medium Risk (Zone 3/4)
627658,44233.5,0,46.27,Medium Risk (Zone 3/4)
641266,157526.53666666665,0,46.27,Medium Risk (Zone 3/4)
604480,169380.0,0,46.27,Medium Risk (Zone 3/4)
641233,77971.708,0,46.26,Medium Risk (Zone 3/4)
636814,64772.833333333336,0,46.26,Medium Risk (Zone 3/4)
614434,63091.242000000006,0,46.26,Medium Risk (Zone 3/4)
610153,91837.55833333333,0,46.26,Medium Risk (Zone 3/4)
609740,196238.648,0,46.26,Medium Risk (Zone 3/4)
619640,67132.44666666667,0,46.25,Medium Risk (Zone 3/4)
603625,50660.0,0,46.25,Medium Risk (Zone 3/4)
637019,204637.25,0,46.25,Medium Risk (Zone 3/4)
626826,129979.33333333333,0,46.25,Medium Risk (Zone 3/4)
602877,217423.16666666666,0,46.25,Medium Risk (Zone 3/4)
633953,213377.13833333334,0,46.25,Medium Risk (Zone 3/4)
601401,104739.6,0,46.24,Medium Risk (Zone 3/4)
636290,195251.658,0,46.24,Medium Risk (Zone 3/4)
609667,181611.06333333332,0,46.24,Medium Risk (Zone 3/4)
601984,94733.33333333333,0,46.24,Medium Risk (Zone 3/4)
625975,196252.48249999998,0,46.22,Medium Risk (Zone 3/4)
604343,678700.0,0,46.22,Medium Risk (Zone 3/4)
636560,49612.07,0,46.22,Medium Risk (Zone 3/4)
603608,182200.0,0,46.21,Medium Risk (Zone 3/4)
617636,72858.59833333333,0,46.2,Medium Risk (Zone 3/4)
608340,61316.5,0,46.2,Medium Risk (Zone 3/4)
640589,155735.78,0,46.19,Medium Risk (Zone 3/4)
620766,59720.0,0,46.19,Medium Risk (Zone 3/4)
610138,160447.206,0,46.19,Medium Risk (Zone 3/4)
626763,80073.15833333334,0,46.19,Medium Risk (Zone 3/4)
603601,997111.0,0,46.18,Medium Risk (Zone 3/4)
617826,90316.7,0,46.18,Medium Risk (Zone 3/4)
609808,219227.495,0,46.17,Medium Risk (Zone 3/4)
609511,52358.77333333334,0,46.17,Medium Risk (Zone 3/4)
604006,82225.0,0,46.17,Medium Risk (Zone 3/4)
641771,66010.33333333333,0,46.17,Medium Risk (Zone 3/4)
621821,67973.16666666667,0,46.16,Medium Risk (Zone 3/4)
604829,317950.6666666667,0,46.16,Medium Risk (Zone 3/4)
607091,98510.33333333333,0,46.16,Medium Risk (Zone 3/4)
625667,207821.275,0,46.16,Medium Risk (Zone 3/4)
611845,181261.955,0,46.16,Medium Risk (Zone 3/4)
625562,656518.61,0,46.15,Medium Risk (Zone 3/4)
617538,100698.465,0,46.15,Medium Risk (Zone 3/4)
603536,78600.0,0,46.14,Medium Risk (Zone 3/4)
609331,238175.38,0,46.14,Medium Risk (Zone 3/4)
615607,123417.305,0,46.14,Medium Risk (Zone 3/4)
614036,215766.83666666667,0,46.13,Medium Risk (Zone 3/4)
600337,63117.833333333336,0,46.13,Medium Risk (Zone 3/4)
617404,211233.33333333334,0,46.13,Medium Risk (Zone 3/4)
642095,1017599.19,0,46.13,Medium Risk (Zone 3/4)
617828,188249.758,0,46.13,Medium Risk (Zone 3/4)
640891,212446.04,0,46.13,Medium Risk (Zone 3/4)
629571,143741.4,0,46.12,Medium Risk (Zone 3/4)
603372,223540.0,0,46.11,Medium Risk (Zone 3/4)
607561,218935.0,0,46.11,Medium Risk (Zone 3/4)
640404,156393.78833333333,0,46.1,Medium Risk (Zone 3/4)
639072,220497.0,0,46.1,Medium Risk (Zone 3/4)
624772,188533.33333333334,0,46.1,Medium Risk (Zone 3/4)
613568,230596.32599999997,0,46.1,Medium Risk (Zone 3/4)
625622,94040.5,0,46.08,Medium Risk (Zone 3/4)
604914,208200.0,0,46.08,Medium Risk (Zone 3/4)
631460,210817.4,0,46.07,Medium Risk (Zone 3/4)
611913,191899.71,0,46.07,Medium Risk (Zone 3/4)
614355,102033.09999999999,0,46.07,Medium Risk (Zone 3/4)
617533,372719.27999999997,0,46.06,Medium Risk (Zone 3/4)
610188,79981.49,0,46.06,Medium Risk (Zone 3/4)
611521,96787.7825,0,46.05,Medium Risk (Zone 3/4)
600437,96837.0,0,46.04,Medium Risk (Zone 3/4)
609559,207681.855,0,46.02,Medium Risk (Zone 3/4)
609839,77343.39,0,46.02,Medium Risk (Zone 3/4)
625664,216666.94000000003,0,46.01,Medium Risk (Zone 3/4)
609655,101769.23000000001,0,46.0,Medium Risk (Zone 3/4)
622886,176622.0,0,46.0,Medium Risk (Zone 3/4)
608327,300835.3333333333,0,45.99,Medium Risk (Zone 3/4)
609105,125294.86333333334,0,45.97,Medium Risk (Zone 3/4)
641239,335071.85333333333,0,45.97,Medium Risk (Zone 3/4)
616172,97393.0,0,45.97,Medium Risk (Zone 3/4)
609333,77141.66166666667,0,45.97,Medium Risk (Zone 3/4)
631753,146602.75,0,45.96,Medium Risk (Zone 3/4)
604768,169750.0,0,45.96,Medium Risk (Zone 3/4)
615845,663067.3466666667,0,45.95,Medium Risk (Zone 3/4)
635440,163793.0,0,45.94,Medium Risk (Zone 3/4)
601611,209500.0,0,45.94,Medium Risk (Zone 3/4)
621841,136281.92833333334,0,45.94,Medium Risk (Zone 3/4)
617166,334016.6066666667,0,45.94,Medium Risk (Zone 3/4)
611345,202863.5025,0,45.93,Medium Risk (Zone 3/4)
623836,94860.8,0,45.93,Medium Risk (Zone 3/4)
609546,102188.225,0,45.93,Medium Risk (Zone 3/4)
613659,103817.56666666667,0,45.93,Medium Risk (Zone 3/4)
600252,79676.5,0,45.92,Medium Risk (Zone 3/4)
609030,179124.978,0,45.92,Medium Risk (Zone 3/4)
617139,153724.61,0,45.91,Medium Risk (Zone 3/4)
624692,69257.5,0,45.91,Medium Risk (Zone 3/4)
633764,104166.66666666667,0,45.91,Medium Risk (Zone 3/4)
614534,116015.0975,0,45.91,Medium Risk (Zone 3/4)
609737,83814.42666666667,0,45.9,Medium Risk (Zone 3/4)
602647,209755.0,0,45.9,Medium Risk (Zone 3/4)
616905,69739.33666666667,0,45.89,Medium Risk (Zone 3/4)
630140,103426.978,0,45.89,Medium Risk (Zone 3/4)
609398,188377.24,0,45.89,Medium Risk (Zone 3/4)
623824,222439.79,0,45.89,Medium Risk (Zone 3/4)
615244,79298.68333333333,0,45.88,Medium Risk (Zone 3/4)
641685,90299.0,0,45.87,Medium Risk (Zone 3/4)
601583,196920.0,0,45.87,Medium Risk (Zone 3/4)
614812,93929.43999999999,0,45.86,Medium Risk (Zone 3/4)
640652,81517.84166666666,0,45.85,Medium Risk (Zone 3/4)
637929,671325.5,0,45.85,Medium Risk (Zone 3/4)
634372,78212.40833333333,0,45.85,Medium Risk (Zone 3/4)
615241,213687.65,0,45.85,Medium Risk (Zone 3/4)
601888,75137.86,0,45.84,Medium Risk (Zone 3/4)
600780,73800.0,0,45.84,Medium Risk (Zone 3/4)
612145,176443.45,0,45.84,Medium Risk (Zone 3/4)
611140,157945.54666666666,0,45.84,Medium Risk (Zone 3/4)
637141,179808.0,0,45.84,Medium Risk (Zone 3/4)
626820,79678.5,0,45.83,Medium Risk (Zone 3/4)
616795,161243.2425,0,45.83,Medium Risk (Zone 3/4)
601742,96283.33333333333,0,45.83,Medium Risk (Zone 3/4)
615153,382433.9166666667,0,45.81,Medium Risk (Zone 3/4)
611725,168870.50333333333,0,45.81,Medium Risk (Zone 3/4)
629774,91887.16666666667,0,45.81,Medium Risk (Zone 3/4)
609160,189292.63,0,45.8,Medium Risk (Zone 3/4)
635733,180470.45750000002,0,45.8,Medium Risk (Zone 3/4)
641381,425542.0,0,45.8,Medium Risk (Zone 3/4)
601922,226070.17199999996,0,45.79,Medium Risk (Zone 3/4)
610821,283473.6,0,45.78,Medium Risk (Zone 3/4)
603341,384600.0,0,45.78,Medium Risk (Zone 3/4)
611460,93435.88500000001,0,45.78,Medium Risk (Zone 3/4)
609776,70546.34333333334,0,45.78,Medium Risk (Zone 3/4)
612011,207790.55000000002,0,45.77,Medium Risk (Zone 3/4)
609434,73110.03199999999,0,45.77,Medium Risk (Zone 3/4)
609805,173873.614,0,45.77,Medium Risk (Zone 3/4)
640785,1185300.0,0,45.77,Medium Risk (Zone 3/4)
609637,92861.76000000001,0,45.77,Medium Risk (Zone 3/4)
600887,140883.33333333334,0,45.76,Medium Risk (Zone 3/4)
615864,336359.875,0,45.76,Medium Risk (Zone 3/4)
608131,310650.0,0,45.75,Medium Risk (Zone 3/4)
611681,392753.3433333333,0,45.75,Medium Risk (Zone 3/4)
626428,315977.3333333333,0,45.74,Medium Risk (Zone 3/4)
603117,163520.0,0,45.73,Medium Risk (Zone 3/4)
610535,91232.36499999999,0,45.73,Medium Risk (Zone 3/4)
641053,77979.625,0,45.73,Medium Risk (Zone 3/4)
638491,146898.33333333334,0,45.73,Medium Risk (Zone 3/4)
611403,649597.2966666667,0,45.72,Medium Risk (Zone 3/4)
627439,91853.0,0,45.72,Medium Risk (Zone 3/4)
613768,161988.225,0,45.72,Medium Risk (Zone 3/4)
633594,1207700.0,0,45.72,Medium Risk (Zone 3/4)
609598,96710.27333333333,0,45.72,Medium Risk (Zone 3/4)
641142,1207208.0,0,45.72,Medium Risk (Zone 3/4)
600625,145266.66666666666,0,45.71,Medium Risk (Zone 3/4)
601812,89148.0,0,45.7,Medium Risk (Zone 3/4)
627130,141817.30666666667,0,45.7,Medium Risk (Zone 3/4)
639292,170577.62333333332,0,45.7,Medium Risk (Zone 3/4)
610904,76753.64,0,45.69,Medium Risk (Zone 3/4)
642050,665433.3333333334,0,45.68,Medium Risk (Zone 3/4)
605130,189700.0,0,45.67,Medium Risk (Zone 3/4)
626993,78445.11666666667,0,45.67,Medium Risk (Zone 3/4)
627463,74151.535,0,45.67,Medium Risk (Zone 3/4)
614348,122569.59141,0,45.67,Medium Risk (Zone 3/4)
614308,271769.54,0,45.67,Medium Risk (Zone 3/4)
612249,155530.896,0,45.66,Medium Risk (Zone 3/4)
619820,182053.3275,0,45.66,Medium Risk (Zone 3/4)
624490,95654.33333333333,0,45.66,Medium Risk (Zone 3/4)
602848,113700.0,0,45.66,Medium Risk (Zone 3/4)
602944,171033.33333333334,0,45.66,Medium Risk (Zone 3/4)
604981,98163.5,0,45.66,Medium Risk (Zone 3/4)
623214,633613.5499999999,0,45.65,Medium Risk (Zone 3/4)
617599,190433.2275,0,45.65,Medium Risk (Zone 3/4)
607813,85731.0325,0,45.64,Medium Risk (Zone 3/4)
610476,229585.9825,0,45.64,Medium Risk (Zone 3/4)
640797,182570.75,0,45.63,Medium Risk (Zone 3/4)
620845,353470.3333333333,0,45.6,Medium Risk (Zone 3/4)
634113,130897.14833333333,0,45.6,Medium Risk (Zone 3/4)
634021,107681.65,0,45.6,Medium Risk (Zone 3/4)
600065,168994.5,0,45.59,Medium Risk (Zone 3/4)
614137,147936.27166666667,0,45.59,Medium Risk (Zone 3/4)
602007,72216.5,0,45.58,Medium Risk (Zone 3/4)
625258,106133.33333333333,0,45.58,Medium Risk (Zone 3/4)
634606,223960.65333333332,0,45.58,Medium Risk (Zone 3/4)
642412,1278082.0,0,45.57,Medium Risk (Zone 3/4)
614713,210922.0525,0,45.56,Medium Risk (Zone 3/4)
610840,215084.0,0,45.55,Medium Risk (Zone 3/4)
613449,187927.0166666667,0,45.54,Medium Risk (Zone 3/4)
611390,188966.825,0,45.54,Medium Risk (Zone 3/4)
640275,273703.8333333333,0,45.53,Medium Risk (Zone 3/4)
637145,183271.33333333334,0,45.53,Medium Risk (Zone 3/4)
640554,681640.0,0,45.53,Medium Risk (Zone 3/4)
611361,367833.3333333333,0,45.52,Medium Risk (Zone 3/4)
620731,81800.0,0,45.52,Medium Risk (Zone 3/4)
631858,410025.4916666667,0,45.52,Medium Risk (Zone 3/4)
622550,119460.0,0,45.5,Medium Risk (Zone 3/4)
604168,200233.33333333334,0,45.5,Medium Risk (Zone 3/4)
602942,235065.16666666666,0,45.5,Medium Risk (Zone 3/4)
603082,131533.33333333334,0,45.5,Medium Risk (Zone 3/4)
615976,73045.04000000001,0,45.49,Medium Risk (Zone 3/4)
614017,118893.99666666666,0,45.49,Medium Risk (Zone 3/4)
641590,139033.33333333334,0,45.47,Medium Risk (Zone 3/4)
618005,328848.9483333333,0,45.47,Medium Risk (Zone 3/4)
609792,68839.49333333333,0,45.47,Medium Risk (Zone 3/4)
621602,103701.33333333333,0,45.46,Medium Risk (Zone 3/4)
617794,186732.02166666664,0,45.46,Medium Risk (Zone 3/4)
600305,176866.66666666666,0,45.45,Medium Risk (Zone 3/4)
641688,69780.0,0,45.45,Medium Risk (Zone 3/4)
625281,39515.884,0,45.44,Medium Risk (Zone 3/4)
613756,128243.52,0,45.42,Medium Risk (Zone 3/4)
601382,144350.0,0,45.42,Medium Risk (Zone 3/4)
641047,184626.16666666666,0,45.42,Medium Risk (Zone 3/4)
615750,87756.07,0,45.41,Medium Risk (Zone 3/4)
616552,372696.0525,0,45.41,Medium Risk (Zone 3/4)
621541,239530.16666666666,0,45.4,Medium Risk (Zone 3/4)
637085,112250.0,0,45.4,Medium Risk (Zone 3/4)
604353,227317.33333333334,0,45.4,Medium Risk (Zone 3/4)
617193,86809.58833333333,0,45.39,Medium Risk (Zone 3/4)
614779,167318.82333333333,0,45.39,Medium Risk (Zone 3/4)
617224,79671.20166666666,0,45.39,Medium Risk (Zone 3/4)
642372,88500.0,0,45.39,Medium Risk (Zone 3/4)
640964,111976.5,0,45.38,Medium Risk (Zone 3/4)
637170,341199.0,0,45.38,Medium Risk (Zone 3/4)
602895,116434.5,0,45.37,Medium Risk (Zone 3/4)
621830,134203.71,0,45.37,Medium Risk (Zone 3/4)
629217,199674.57,0,45.37,Medium Risk (Zone 3/4)
610780,81816.40666666666,0,45.36,Medium Risk (Zone 3/4)
636170,195531.06999999998,0,45.36,Medium Risk (Zone 3/4)
617974,120189.54833333334,0,45.36,Medium Risk (Zone 3/4)
611553,216454.66666666666,0,45.35,Medium Risk (Zone 3/4)
635891,85936.34666666666,0,45.34,Medium Risk (Zone 3/4)
615357,341496.4433333333,0,45.33,Medium Risk (Zone 3/4)
610495,133594.268,0,45.33,Medium Risk (Zone 3/4)
615584,177537.4925,0,45.33,Medium Risk (Zone 3/4)
604562,396203.0,0,45.33,Medium Risk (Zone 3/4)
613561,79841.8225,0,45.31,Medium Risk (Zone 3/4)
600106,206450.0,0,45.31,Medium Risk (Zone 3/4)
638044,95166.66666666667,0,45.3,Medium Risk (Zone 3/4)
609682,174627.82,0,45.3,Medium Risk (Zone 3/4)
619634,101707.0,0,45.3,Medium Risk (Zone 3/4)
605243,89077.8,0,45.28,Medium Risk (Zone 3/4)
637844,109215.16666666667,0,45.27,Medium Risk (Zone 3/4)
633939,89044.3,0,45.27,Medium Risk (Zone 3/4)
638500,159931.88333333333,0,45.27,Medium Risk (Zone 3/4)
629160,183519.98666666666,0,45.26,Medium Risk (Zone 3/4)
622967,369300.0,0,45.25,Medium Risk (Zone 3/4)
632650,181508.658,0,45.25,Medium Risk (Zone 3/4)
601679,115498.33333333333,0,45.24,Medium Risk (Zone 3/4)
600308,91366.66666666667,0,45.23,Medium Risk (Zone 3/4)
600439,135148.66666666666,0,45.23,Medium Risk (Zone 3/4)
639050,269227.6533333334,0,45.23,Medium Risk (Zone 3/4)
610128,117256.59333333334,0,45.22,Medium Risk (Zone 3/4)
614109,89835.62333333334,0,45.22,Medium Risk (Zone 3/4)
633955,386484.19166666665,0,45.21,Medium Risk (Zone 3/4)
616906,100698.44166666667,0,45.21,Medium Risk (Zone 3/4)
600188,107780.0,0,45.21,Medium Risk (Zone 3/4)
641951,415945.64749999996,0,45.21,Medium Risk (Zone 3/4)
609155,82160.38200000001,0,45.2,Medium Risk (Zone 3/4)
642347,1449200.0,0,45.2,Medium Risk (Zone 3/4)
611729,163594.26333333334,0,45.18,Medium Risk (Zone 3/4)
611244,171974.232,0,45.18,Medium Risk (Zone 3/4)
615409,116496.09333333334,0,45.18,Medium Risk (Zone 3/4)
609204,79329.7,0,45.18,Medium Risk (Zone 3/4)
642028,184326.76333333334,0,45.17,Medium Risk (Zone 3/4)
635342,162358.0,0,45.17,Medium Risk (Zone 3/4)
615015,192760.97749999998,0,45.17,Medium Risk (Zone 3/4)
640343,273727.7916666667,0,45.17,Medium Risk (Zone 3/4)
603469,153000.0,0,45.17,Medium Risk (Zone 3/4)
633214,153724.73166666666,0,45.17,Medium Risk (Zone 3/4)
641011,132286.0,0,45.17,Medium Risk (Zone 3/4)
604276,217210.08333333334,0,45.17,Medium Risk (Zone 3/4)
601025,185316.66666666666,0,45.16,Medium Risk (Zone 3/4)
624992,199840.4,0,45.15,Medium Risk (Zone 3/4)
611517,246555.21666666667,0,45.15,Medium Risk (Zone 3/4)
604603,192466.66666666666,0,45.15,Medium Risk (Zone 3/4)
614236,129795.295,0,45.15,Medium Risk (Zone 3/4)
606588,146663.16666666666,0,45.13,Medium Risk (Zone 3/4)
604487,423687.6666666667,0,45.13,Medium Risk (Zone 3/4)
610287,122765.53499999999,0,45.11,Medium Risk (Zone 3/4)
621360,198541.33333333334,0,45.1,Medium Risk (Zone 3/4)
611859,125822.57333333332,0,45.1,Medium Risk (Zone 3/4)
628830,226892.99,0,45.09,Medium Risk (Zone 3/4)
610877,149488.09166666667,0,45.09,Medium Risk (Zone 3/4)
628410,128297.83333333333,0,45.09,Medium Risk (Zone 3/4)
627716,282700.0,0,45.09,Medium Risk (Zone 3/4)
605127,203550.0,0,45.09,Medium Risk (Zone 3/4)
601061,206612.54333333333,0,45.08,Medium Risk (Zone 3/4)
627350,124911.83333333333,0,45.07,Medium Risk (Zone 3/4)
627536,107406.66666666667,0,45.06,Medium Risk (Zone 3/4)
609147,363222.01,0,45.06,Medium Risk (Zone 3/4)
631691,200454.16666666666,0,45.06,Medium Risk (Zone 3/4)
625022,134512.66666666666,0,45.05,Medium Risk (Zone 3/4)
627505,129050.0,0,45.05,Medium Risk (Zone 3/4)
617562,114866.745,0,45.05,Medium Risk (Zone 3/4)
607689,559657.0,0,45.05,Medium Risk (Zone 3/4)
620742,185754.28666666665,0,45.04,Medium Risk (Zone 3/4)
623136,193319.5,0,45.04,Medium Risk (Zone 3/4)
625165,177750.0,0,45.03,Medium Risk (Zone 3/4)
609719,304252.44333333336,0,45.03,Medium Risk (Zone 3/4)
617541,110614.83,0,45.03,Medium Risk (Zone 3/4)
607101,76769.43333333333,0,45.02,Medium Risk (Zone 3/4)
617165,106735.09166666666,0,45.02,Medium Risk (Zone 3/4)
614703,122719.10666666667,0,45.01,Medium Risk (Zone 3/4)
611822,229810.99333333332,0,45.0,Medium Risk (Zone 3/4)
631567,216410.54,0,45.0,Medium Risk (Zone 3/4)
615954,353848.9766666666,0,45.0,Medium Risk (Zone 3/4)
605099,146994.5,0,45.0,Medium Risk (Zone 3/4)
609631,310056.14,0,45.0,Medium Risk (Zone 3/4)
617894,109497.415,0,45.0,Medium Risk (Zone 3/4)
611443,120991.2075,0,44.99,Medium Risk (Zone 3/4)
604769,302900.0,0,44.99,Medium Risk (Zone 3/4)
619050,363190.73,0,44.98,Medium Risk (Zone 3/4)
634581,402866.6666666667,0,44.98,Medium Risk (Zone 3/4)
627992,113408.0,0,44.98,Medium Risk (Zone 3/4)
604858,82100.0,0,44.98,Medium Risk (Zone 3/4)
634042,304818.0,0,44.97,Medium Risk (Zone 3/4)
609827,75386.5,0,44.97,Medium Risk (Zone 3/4)
607652,171468.83333333334,0,44.96,Medium Risk (Zone 3/4)
608001,101650.0,0,44.96,Medium Risk (Zone 3/4)
627004,106001.66666666667,0,44.96,Medium Risk (Zone 3/4)
634901,112461.45833333333,0,44.95,Medium Risk (Zone 3/4)
626321,193751.0,0,44.95,Medium Risk (Zone 3/4)
611142,119770.47499999999,0,44.95,Medium Risk (Zone 3/4)
610745,234606.08333333334,0,44.93,Medium Risk (Zone 3/4)
611289,341760.255,0,44.93,Medium Risk (Zone 3/4)
629552,371446.7266666666,0,44.93,Medium Risk (Zone 3/4)
614158,304686.85500000004,0,44.93,Medium Risk (Zone 3/4)
608094,90140.0,0,44.92,Medium Risk (Zone 3/4)
616256,215549.65833333333,0,44.92,Medium Risk (Zone 3/4)
616634,374736.83,0,44.92,Medium Risk (Zone 3/4)
610620,587058.55,0,44.92,Medium Risk (Zone 3/4)
602229,208577.25,0,44.91,Medium Risk (Zone 3/4)
617313,97579.16,0,44.9,Medium Risk (Zone 3/4)
625221,282830.936,0,44.89,Medium Risk (Zone 3/4)
612238,163423.49,0,44.88,Medium Risk (Zone 3/4)
603276,125310.5,0,44.88,Medium Risk (Zone 3/4)
603361,120344.565,0,44.87,Medium Risk (Zone 3/4)
610250,93870.45166666666,0,44.87,Medium Risk (Zone 3/4)
621151,155987.16666666666,0,44.87,Medium Risk (Zone 3/4)
603520,103877.83333333333,0,44.86,Medium Risk (Zone 3/4)
616944,125139.765,0,44.86,Medium Risk (Zone 3/4)
610460,90114.97666666667,0,44.86,Medium Risk (Zone 3/4)
616492,262942.62833333336,0,44.86,Medium Risk (Zone 3/4)
617079,124612.21666666667,0,44.85,Medium Risk (Zone 3/4)
609679,137213.15166666667,0,44.85,Medium Risk (Zone 3/4)
610910,410149.55000000005,0,44.85,Medium Risk (Zone 3/4)
641690,191060.0,0,44.85,Medium Risk (Zone 3/4)
622924,530250.0,0,44.85,Medium Risk (Zone 3/4)
627882,135940.65,0,44.84,Medium Risk (Zone 3/4)
610906,313335.3333333333,0,44.84,Medium Risk (Zone 3/4)
609290,120149.08199999998,0,44.84,Medium Risk (Zone 3/4)
603840,139696.03666666665,0,44.83,Medium Risk (Zone 3/4)
614376,281828.33,0,44.83,Medium Risk (Zone 3/4)
636596,136141.66666666666,0,44.83,Medium Risk (Zone 3/4)
623776,187246.5,0,44.82,Medium Risk (Zone 3/4)
631648,141806.53,0,44.82,Medium Risk (Zone 3/4)
619323,615798.6666666666,0,44.81,Medium Risk (Zone 3/4)
630233,173333.33333333334,0,44.81,Medium Risk (Zone 3/4)
610423,231440.55333333334,0,44.81,Medium Risk (Zone 3/4)
636737,132596.83333333334,0,44.8,Medium Risk (Zone 3/4)
613443,79081.42666666667,0,44.8,Medium Risk (Zone 3/4)
601596,165266.66666666666,0,44.79,Medium Risk (Zone 3/4)
615899,308845.87,0,44.79,Medium Risk (Zone 3/4)
628920,91163.35833333334,0,44.79,Medium Risk (Zone 3/4)
623961,118839.5,0,44.79,Medium Risk (Zone 3/4)
611875,111899.544,0,44.78,Medium Risk (Zone 3/4)
620522,934590.3333333334,0,44.78,Medium Risk (Zone 3/4)
618004,151489.97,0,44.78,Medium Risk (Zone 3/4)
611556,147233.72833333333,0,44.78,Medium Risk (Zone 3/4)
633933,111229.14199999999,0,44.78,Medium Risk (Zone 3/4)
637331,203225.0,0,44.78,Medium Risk (Zone 3/4)
613581,107743.72333333333,0,44.78,Medium Risk (Zone 3/4)
610699,120637.335,0,44.78,Medium Risk (Zone 3/4)
616304,191775.59499999997,0,44.78,Medium Risk (Zone 3/4)
610395,172750.08666666667,0,44.77,Medium Risk (Zone 3/4)
616729,230913.0,0,44.75,Medium Risk (Zone 3/4)
641629,312180.0,0,44.74,Medium Risk (Zone 3/4)
629444,133734.0,0,44.74,Medium Risk (Zone 3/4)
601962,305750.0,0,44.74,Medium Risk (Zone 3/4)
603767,98356.5,0,44.74,Medium Risk (Zone 3/4)
626948,342150.0,0,44.73,Medium Risk (Zone 3/4)
603199,199027.66666666666,0,44.72,Medium Risk (Zone 3/4)
631389,98640.776,0,44.72,Medium Risk (Zone 3/4)
609987,148246.59666666665,0,44.72,Medium Risk (Zone 3/4)
616491,406595.80833333335,0,44.7,Medium Risk (Zone 3/4)
637130,184799.4,0,44.69,Medium Risk (Zone 3/4)
604618,188883.33333333334,0,44.69,Medium Risk (Zone 3/4)
633513,125527.74833333334,0,44.69,Medium Risk (Zone 3/4)
609438,106587.745,0,44.68,Medium Risk (Zone 3/4)
617520,320810.63,0,44.68,Medium Risk (Zone 3/4)
622848,106781.68833333334,0,44.68,Medium Risk (Zone 3/4)
617319,658598.0833333334,0,44.68,Medium Risk (Zone 3/4)
601807,396322.66500000004,0,44.68,Medium Risk (Zone 3/4)
603027,93572.0,0,44.68,Medium Risk (Zone 3/4)
632290,383744.38166666665,0,44.68,Medium Risk (Zone 3/4)
615716,69478.74,0,44.67,Medium Risk (Zone 3/4)
